the_geom,name,cartodb_id,created_at,updated_at
0106000020E61000000100000001030000000100000029000000B7B41F1D73B15A40B4CB565AD80919C0D38574AC7AB15A402F596883D60C19C0942801DA5DB15A4090CC5A05120D19C06EE118E33AB15A4060F212C27F1019C008CE22C145B15A40908BBD00291419C0D1D876A758B15A4079D52524911419C01244B62861B15A4099F8F064921619C05B8657BB4EB15A400FB46239031919C0B615EEC63CB15A4092812C41F11919C002058D5E4CB15A4018EA8958BB1C19C077B87AF41FB15A408FDC0772DD1D19C0995265E620B15A404E55D4EBF12019C0F126323E01B15A4053F067FBCD2219C0823CDA0A27B15A40E06171ACD62419C020457C4609B15A4045A703839F2519C0FA9CC5A51CB15A4022DF13738A2719C020457C4609B15A40C63DC145DC2719C0AC0EF5B7D6B05A40EEA04465CD2719C07827154DD5B05A40622F3BB4C42519C0820C430DA6B05A40A14856B04D2519C0559BF609C0B05A406C141862C81F19C09606368BC8B05A4024C5D546871C19C055FCC4B389B05A40D3FECE07A51C19C09D3E664677B05A402ACE81E0C51B19C02123B1F773B05A407C02A1A90A1919C0E8EFA1311AB05A40988AD8DA2F1919C07D21E25B17B05A4016F41A18F31619C0C66383EE04B05A40EABEF7A3741619C0B5B5BFCB3AB05A40AE4A0177FF1219C0A507FCA870B05A40B6C1C59AA00F19C0A5A62DFFA6B05A406769D7E5200D19C0E048D71DB6B05A40747B2F199E0B19C0D3B6AB58C3B05A40E84032AD460819C07827154DD5B05A4089044C70BC0619C079C646A30BB15A40F0B7F6D0E70419C0552C5CB10AB15A4035DABD66AF0319C0BEEC4FD821B15A40FC9242BFB30419C000F7C0AF60B15A405D063541EF0419C00413590D38B15A40F41B7E9B120819C08796D5146BB15A40C0DDAE8D550819C0B7B41F1D73B15A40B4CB565AD80919C0,BINTARO,11,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000014000000816E243F47B75A4089ADE55174E618C0906FEA5CEFB65A4072F74D75DCE618C02EE726F186B65A40DF7C982A95E518C0EB6D1BC192B65A40750A8BCE52E018C001074095EBB65A4080EF677C56DA18C08CC2EC57CDB65A401705B1D679DD18C0F682E07EE4B65A40EF6A2172D7DE18C0FB3DAA32F2B65A408453EF4681DD18C0B6B6D25312B75A40DDBD352F7EDE18C076EAC42840B75A408F2E3B354DDD18C017A0646944B75A4029B29C19D3DD18C0BB719C0720B75A409E6D0EEE43E018C0CFCC5D2F0CB75A40A8DA4152ADE218C0B5A806A526B75A4030B1B7F3D9E218C0910E1CB325B75A406F01DF3414E118C00C1C05533DB75A40E82A6993E7E018C0F3057A7743B75A40BF90D92E45E218C0F6B2777C65B75A40A19A8973BDE418C044B0E2C260B75A40F029846DEEE518C0816E243F47B75A4089ADE55174E618C0,BUKIT DURI,12,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A000000BCB09F6254B65A402479E93932AC18C0B5E709005BB65A409499C7FEC6AC18C04BB87B808EB65A403AF874D118AD18C099B5E6C689B65A40B2176E70B4B218C0C318671B84B65A401F66ACE0BBB218C0852A8EA11CB65A4008B0140424B318C08CF3230416B65A40D57145F666B318C011E63A64FEB55A401D39315B42AE18C0CAB16580FCB55A40781190CDA1AC18C0BCB09F6254B65A402479E93932AC18C0,BUNGUR,13,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000220000003E2803F23ABC5A40BFE20CF2B4A118C0BB43B8403EBC5A400C04EF6183A518C0C4B94BA859BC5A40C197DE2D94AE18C05322F66F5DBC5A40096F77FF3ABA18C01D3B16055CBC5A40A9BAE77816C118C0DF7CD48875BC5A40305A51D591C218C0BEF0B54560BC5A404BAB7CC105C418C0F3D795B061BC5A409B3A77BB36C518C079D878BF35BC5A40446BC4E215C618C0B896BA3B1CBC5A401836A16E97C518C0292E107418BC5A40F712D62D96C318C08A863CE2FFBB5A40221B7E1C9BBF18C0664D209AC8BB5A40D85D2377F7BE18C06D16B6FCC1BB5A40D11D6B9807C118C0C03D854F80BB5A406606396DB1BF18C0869BDB3071BB5A404148DA1CD4BB18C042839EAA46BB5A400D0A0B0F17BC18C04BF9311262BB5A40B03B3D5CEFB718C097499F533BBB5A40388A5C47B6AF18C0D8B4DED443BB5A40E9FA614D85AE18C097499F533BBB5A405D89589C7CAC18C0FF6A61241CBB5A40179E9D4B66AC18C09E20016520BB5A4026E701C494A918C0827F43D399BB5A40095FCA926FA918C077FBE3BC92BB5A40B1629C34D5A518C0567D912869BB5A400129A373B7A518C0630FBDED5BBB5A40FB8D0F64DBA318C0685BEC48B4BB5A40FDC41BA98CA218C043C10157B3BB5A40701C06B3D2A118C04B29C90FE3BB5A409D51292751A218C07BE6446E21BC5A40800A8FFA149B18C016D34E4C2CBC5A40CFD09539F79A18C02157AE6233BC5A40A963815ACEA018C03E2803F23ABC5A40BFE20CF2B4A118C0,CAKUNG BARAT,14,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002900000018A177F11BBE5A40FF323433EF9F18C012D8E18E22BE5A40D78E130F15A718C008624E2707BE5A401F15626F07A918C0AFE083CA04BE5A404C13799ED4AA18C0D6276CC127BE5A400C8C4518E9AD18C081616B1833BE5A404B9BCF543AB318C0F51459AE06BE5A40D6A8513B18B218C0AB94546FACBD5A4075355FB9DCB118C00832B72986BD5A4005D4E3EF5EB818C0E6A598E670BD5A4075BDB56F42BA18C02FE839795EBD5A40B131AC9CB7BD18C00485B92464BD5A4032C8695FF4BF18C0EEDDC8A11FBD5A406C0FE506F0BE18C00F3A50E7B3BC5A40B131AC9CB7BD18C02850DBC2ADBC5A40AC1E6F4341C418C00971BA84BABC5A4085BBEB2350C418C08C550536B7BC5A407D7B334560C618C05EA6558664BC5A40E4F7D160DAC518C0F3D795B061BC5A409B3A77BB36C518C0BEF0B54560BC5A404BAB7CC105C418C0DF7CD48875BC5A40305A51D591C218C01D3B16055CBC5A40A9BAE77816C118C05322F66F5DBC5A40096F77FF3ABA18C0C4B94BA859BC5A40C197DE2D94AE18C0BB43B8403EBC5A400C04EF6183A518C03E2803F23ABC5A40BFE20CF2B4A118C026B1A96C77BC5A40F8F27B54FFA118C086FB092C73BC5A40548A3DC275A718C0C13CE5A0B8BC5A40B5FD2F44B1A718C062F284E1BCBC5A409F7EA4ACCAA618C0E883CD97DBBC5A405A93E95BB4A618C0E67501E9EFBC5A40903FD1F3D3A318C01E0ADF5813BD5A40360C975088A118C09CC4C5FD4CBD5A4041B0D6F9A2A218C09F71C3026FBD5A40BD74F46752A418C03F27634373BD5A40147BB38524A218C02048420580BD5A40AE3521AF5BA118C0D9136D217EBD5A408E12566E5A9F18C0958C95429EBD5A40431EEF8305A018C0878BCF24F6BD5A408840B619CD9E18C018A177F11BBE5A40FF323433EF9F18C0,CAKUNG TIMUR,15,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001B000000E2E81BFCC3B75A40CD261306840519C0FC0C7386A9B75A402D2CEDFD5C0819C004E4D4978EB75A40E84032AD460819C004E4D4978EB75A40E3A59E9D6A0619C005536FF043B75A40B7707B29EC0519C0F3057A7743B75A40289159EE800619C0284E288C0EB75A40DE9CF2032C0719C0A569DDDA11B75A40ACCC3B80D10419C0A0AE132704B75A402FD111CD700419C01A1DCB70E5B65A4062D8D4957C0519C0AF4E0B9BE2B65A40CA8B7FF6A70319C0E1271F57F8B65A40657DF964900119C0764B93D209B75A40CBF997800A0119C0F72112D51AB75A40029CEE58F20319C08E0050043AB75A40E14117D33F0319C02AFB259130B75A403E51828A500019C0580BA4EA4CB75A406CBDB14380FF18C067AB9B5E2BB75A40FC0AEC084EFC18C0EF4AB0C335B75A408C5826CE1BF918C0EF4AB0C335B75A40B5BBA9ED0CF918C0B963D05834B75A400482B02CEFF818C0392C83AC59B75A40F9A6643E23F918C0DF3B1EF7A1B75A4057E34A7BADFA18C003753A3FD9B75A407434766721FC18C022F38CD302B85A40BDF1D00CC5FC18C0F22745C6D8B75A40AE3A540A340219C0E2E81BFCC3B75A40CD261306840519C0,CAWANG,16,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000010000000C0ECC2B131B95A405F188948AA4819C0557FD185F8B85A4078052D6AF34619C0B6D7FDF3DFB85A40F3923E93F14919C0AD616A8CC4B85A409EFA97FF814919C0777A8A21C3B85A40C7CB33A9D54619C0CC408BCAB7B85A40098A7374724219C010C862A997B85A40873453B61E3919C0BC0F2EAF8EB85A400CA7418D203619C0D0FB547EC5B85A40BB7222C4DB3819C05F9496434AB95A40DA95ED04DD3A19C07E73B7813DB95A40E0308114B93C19C0843C4DE436B95A4048A38E70FB4119C0CF1D20CD5AB95A4074D8B1E4794219C0289FEA295DB95A40C9394C33384419C01860C15F48B95A40E4536BDAFA4619C0C0ECC2B131B95A405F188948AA4819C0,CEGER,17,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000100000009CC212C7ADB75A40AA28000379BE18C0B5D89DA2A7B75A401640322ECFBF18C03CD980B17BB75A40116E92D941BF18C094BB19B847B75A401037869490C018C0837CF0ED32B75A402E2DD64F18BE18C0378D515623B75A402B005BCA9EB918C052B1A8E008B75A402B005BCA9EB918C0D1DA29DEF7B65A40C728E17D38B618C0AF4E0B9BE2B65A40695A13CB10B218C0451F7D1B16B75A402C78041439B118C03163ED4960B75A40837EC3310BAF18C07D528CE16FB75A407B3E0B531BB118C0C2D963C04FB75A409B61D6931CB318C0F8C0432B51B75A4029D3DF4425B518C050D3732F9EB75A4097178DF5F4BA18C09CC212C7ADB75A40AA28000379BE18C0,CEMPAKA PUTIH BARAT,19,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000F000000B15B379B06B85A40045C3AA6C4C018C0B7859BA7C9B75A402E2DD64F18BE18C09CC212C7ADB75A40AA28000379BE18C050D3732F9EB75A4097178DF5F4BA18C0F8C0432B51B75A4029D3DF4425B518C0C2D963C04FB75A409B61D6931CB318C07D528CE16FB75A407B3E0B531BB118C03163ED4960B75A40837EC3310BAF18C041337CBBBFB75A404CDC6C5923AC18C022E5C02417B85A409707E08829AA18C01EC928C73FB85A404741D94947AA18C0FA2E3ED53EB85A4064C9107B6CAA18C02B5B548C32B85A40B82AABC92AAC18C04C48417911B85A409B2ACA4E6BB418C0B15B379B06B85A40045C3AA6C4C018C0,CEMPAKA PUTIH TIMUR,20,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000190000003DC50E38C2AE5A4028765D79497E18C0FC59CFB6B9AE5A4032E390DDB28018C055DB9913BCAE5A40A85D65AD3A8A18C0FC59CFB6B9AE5A405BC4D9F3D18E18C0A7F49CB78EAE5A4080419B3FC69918C094A7A73E8EAE5A404A5EA762F59D18C007AE97CF3FAE5A40AB08A629E29C18C00DD8FBDB02AE5A40C890DD5A079D18C04F51070CF7AD5A40270E619C7A9718C0686792E7F0AD5A4051DFFC45CE9418C0EF06A74CFBAD5A40E0F52AC6EA9218C092CA123CEBAD5A407F823844AF9218C08D0F4988DDAD5A40B1938CCCF28D18C08D0F4988DDAD5A40B46FBDE0B78818C08B017DD9F1AD5A40AACB7D379D8718C08D0F4988DDAD5A40222C14DB218618C02AA9506B0AAE5A406D207BC5768518C09B40A6A306AE5A40850D1FE7BF8318C09A32DAF41AAE5A4030AC8498018218C0AE2CCD723DAE5A40877B3771228118C0FFD635BE5AAE5A401A2DF9001B8118C030A27DCB84AE5A40AA432781377F18C02CE7B31777AE5A403E2CF555E17D18C003236519B3AE5A4012F7D1E1627D18C03DC50E38C2AE5A4028765D79497E18C0,CENGKARENG BARAT,21,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001A000000AAA0FA0DE9AF5A405770FF95729C18C0479BD09ADFAF5A407D656A2B019F18C0C494BA9A4DAF5A404455FBC8B69E18C085981572FAAE5A40B0A33939BE9E18C03033E372CFAE5A40C150257C179F18C094A7A73E8EAE5A404A5EA762F59D18C0A7F49CB78EAE5A4080419B3FC69918C0FC59CFB6B9AE5A405BC4D9F3D18E18C055DB9913BCAE5A40A85D65AD3A8A18C0FC59CFB6B9AE5A4032E390DDB28018C03DC50E38C2AE5A4028765D79497E18C089B4ADCFD1AE5A408F2908DA747C18C0A8C3650B46AF5A40ECC0C947EB8118C05719FDBF28AF5A406885E7B59A8318C09EDE374B75AF5A406372AA5C248A18C0B9A1C02B91AF5A401847372D1E8C18C068F757E073AF5A407D55BDBE358E18C0B4E6F67783AF5A4087F9FC67508F18C00ABBC3CF63AF5A4075DEF89A949118C0F96DCE5663AF5A402E4E197B6A9518C02C47E21279AF5A40AA1237E9199718C09D3F06F53EAF5A40C52C5690DC9918C090BBA6DE37AF5A4035162810C09B18C0B8028FD55AAF5A4008E1049C419B18C0538ECA099CAF5A40C4F5494B2B9B18C0AAA0FA0DE9AF5A405770FF95729C18C0,CENGKARENG TIMUR,22,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002A00000099A5DABA0EB95A4011E0F46CC16719C0CE7EEE7624B95A40FC56D815A36C19C0196E8D0E34B95A4091FE08E6637219C0D6F481DE3FB95A4084B5A46D357519C01C1B8B1356B95A400D4B7D0A797C19C0D8024E8D2BB95A406A23DC7CD87A19C04440A8BBE3B85A40DDB1D2CBCF7819C0934BDFB0CAB85A403F5240D3847D19C03A2BE3FD91B85A40FC6685826E7D19C0F9BFA37C89B85A40E8551275EA7919C0033637E4A4B85A4017305AB87C7619C0BC0F2EAF8EB85A404B6E29C6397619C04D86A4257EB85A40B321D426657419C030161E4040B85A403626AA73047419C0AB31D38E43B85A40308B1664287219C0916E4AAE27B85A40A9B4A0C2FB7119C0937C165D13B85A40BF332C5AE27219C0E0DA4F4DD8B75A400456F3EFA97119C08967519FC1B75A40B4C6F8F5787019C069883061CEB75A402955EF44706E19C00CEBCDA6F4B75A40FC56D815A36C19C0562D6F39E2B75A40F78438C1156C19C05E04D14AC7B75A40596643CDB36919C04FC5A780B2B75A40E84565081F6919C050D3732F9EB75A400F72DCE25E6A19C03ACBB40290B75A40262874BFF66919C0E504B4599BB75A4079CAAB129E6419C09CC212C7ADB75A40ED58A261956219C0A638A62EC9B75A407A38C49C006219C0562D6F39E2B75A408E53C869BC5F19C08D221B53CFB75A4039BB21D64C5F19C05172A585D4B75A407EDDE86B145E19C03B6AE658C6B75A401EA1022F8A5C19C04BA90F23DBB75A40E0BEF377B25B19C0A42ADA7FDDB75A40B95B7058C15B19C014B46309EEB75A4013C6B640BE5C19C0E218B3F944B85A40851DA14A045C19C09E0076731AB85A4079939FCDEC6519C0CA02281E4BB85A407153E7EEFC6719C028DEED8491B85A40FA295D90296819C08C747D9FE5B85A40FEFBFCE4B66819C099A5DABA0EB95A4011E0F46CC16719C0,CIBUBUR,23,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000B0000009618F5CDE2B35A40BA98C3538DA918C0A19C54E4E9B35A40E3F1B5B346AF18C08A33C70D12B45A40039DD7AAADB918C0A23B863A20B45A40EDE63FCE15BA18C0C07B7522DDB35A40E46F7BAA74BD18C01FC6D5E1D8B35A40B29FC4261ABB18C07F1036A1D4B35A40F426F8AC05B818C0EB4D90CF8CB35A40A9732EC799B118C0F285C08A3BB35A4002561EF930AA18C0328265B38EB35A407B7FA85704AA18C09618F5CDE2B35A40BA98C3538DA918C0,CIDENG,24,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000022000000EF99BF2AE5B35A404A5860ACDA4E19C0E3B4916A14B45A4066E097DDFF4E19C0C7E33CDB0CB45A40F351A18E085119C0856A31AB18B45A409D4BE270365319C0EB7D27CD0DB45A40E5D130D1285519C0272E9D9A08B45A40AA1C9D9FCA5819C031B2FCB00FB45A40C09B2837B15919C00641B0AD29B45A40A313F1058C5919C0908DC21756B45A408654AD8FB55A19C0CB2F6C3665B45A40214627FE9D5819C08A55925CA7B45A40FE7D37EE885A19C0EBADBECA8EB45A4008227797A35B19C07C93CF9933B45A4076662448736119C09F8E8835FEB35A40FE73A62E516019C08986C908F0B35A40B44833FF4A6219C0FE39B79EC3B35A40824170363F6119C04F53BA4296B35A409EC9A767646119C07040A72F75B35A4010219271AA6019C053DEECF822B35A4032B2753C0E6019C087B700B538B35A407239A9C2F95C19C0E90F2D2320B35A40EDD04BAB2F5A19C0E24697C026B35A40F075707A435619C09FCD8B9032B35A406DA8A672555519C01412DFCD50B35A4046452353645519C0745C3F8D4CB35A40099A20E13D5319C00C3B7DBC6BB35A403D0FFC33AC5119C094DA912176B35A4046BDCC9CFE4C19C0E484FA6C93B35A40C5260FDAC14A19C07E71044B9EB35A409728F8AAF44819C06A164323B2B35A40F4C94AD8A24819C004034D01BDB35A407A32A8EF6C4B19C0AA8182A4BAB35A40B7DDAA61934D19C0905D2B1AD5B35A408268CF0E254F19C0EF99BF2AE5B35A404A5860ACDA4E19C0,CIGANJUR,25,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001B0000005EA4A24FC5B65A40E15DFC99324119C037EE1F00EDB65A4031EDF693634219C0B2FB08A004B75A40F7DC8731194219C04311B16C2AB75A4061C73ED7F53E19C0A716DBDF33B75A40892AC2F6E63E19C0D63425E83BB75A40986995AFDD4119C06E1363175BB75A40E4536BDAFA4619C07F6058905BB75A4087440023EA4919C0C9A2F92249B75A4040B42003C04D19C03FF5180F53B75A40A5C2A694D74F19C0D10AC1DB78B75A4086CC56D94F5219C0E712800887B75A404C4ECFECA25419C0D426593950B75A40D424458ECF5419C00198A53C36B75A40D55B51D3805319C050A3DC311DB75A40F351A18E085119C0B6B6D25312B75A40C4E571D5D85119C01ED89424F3B65A40B53886927F5119C053204339BEB65A407184D7861A5019C0D4F6C13BCFB65A4090B13387534C19C07CE4913782B65A400912CA2AD84A19C05C663FA358B65A40B0159CCC3D4719C049194A2A58B65A40B61E48667C4619C020B6C9D55DB65A4024A4921B354519C035B0BC5380B65A4069C659B1FC4319C0716032217BB65A40986995AFDD4119C02155FB2B94B65A40C843DDF26F3E19C05EA4A24FC5B65A40E15DFC99324119C0,CIJANTUNG,26,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000B000000389CBDB3D6B55A409E16A8CFFBBF18C0869928FAD1B55A401ADBC53DABC118C0090FD95219B65A40A615C3A902C518C0FF9845EBFDB55A400652A9E68CC618C07CB4FA3901B65A40AA794A742DC818C0DB5F29A3C6B55A403DF4FFBE74C918C02DE8C69F4EB55A401640322ECFBF18C0C4C604CF6DB55A40F3E55AA81CBF18C024A2CA35B4B55A40D25477DDB8BF18C05E447454C3B55A407C85C40498C018C0389CBDB3D6B55A409E16A8CFFBBF18C0,CIKINI,27,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000B000000660C6A08F5B65A402CE5334CE0F818C0B963D05834B75A40983372BCE7F818C0B963D05834B75A400482B02CEFF818C0EF4AB0C335B75A40B5BBA9ED0CF918C0EF4AB0C335B75A408C5826CE1BF918C067AB9B5E2BB75A40FC0AEC084EFC18C054BF748FF4B65A4090BCAD9846FC18C0B903A25D32B65A407ED8B5103CFD18C024D2613335B65A40F9A6643E23F918C0BB41050A9FB65A40BF96F5DBD8F818C0660C6A08F5B65A402CE5334CE0F818C0,CIKOKO,28,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002300000030749904A3B35A4012B0ED265F3519C0E038CB113BB35A40235DD969B83519C07C33A19E31B35A40020302E4053519C0533FBBA2ECB25A40DA9F7EC4143519C0C01B4727DBB25A40579BA877753519C0EBED61D48AB25A40F627B6F5393519C0279ED7A185B25A40DBD68A09C63319C03183056256B25A40745AECED4B3419C0260D72FA3AB25A4038E6F5C0D63019C0C0F97BD845B25A4005DF32F8CA2F19C0714F138D28B25A40064D4B822D2D19C0E7A1327932B25A409D6C259C882A19C0D346715146B25A402B83531CA52819C0B5751CC23EB25A404470F73DEE2619C076A90E976CB25A409CADC2A0712319C089953566A3B25A408C37E3A2C92119C0C445AB339EB25A40C6B56A8F761F19C0F5022792DCB25A4000C6D9F1C01F19C0CB9FA63DE2B25A40F5219A48A61E19C0BBFFAEC903B35A40AB643FA3021E19C05F92E30CABB35A408401BC83111E19C0AA8182A4BAB35A40C9238319D91C19C02273D3E6FAB35A401DBC29AD481D19C0DC4CCAB1E4B35A4050C3EC75541E19C03EA5F61FCCB35A40AFC8C66D2D2119C001F58052D1B35A40E06171ACD62419C01650427ABDB35A4078AEC64BAB2619C01D19D8DCB6B35A405AB87690232919C0DEBB640A9AB35A40F33BD874A92919C0E0C930B985B35A401931430A382C19C042C18E7DA3B35A40324B62B1FA2E19C0328265B38EB35A4048CAED48E12F19C0E0C930B985B35A4081A350667A3119C095878F2698B35A409722DCFD603219C030749904A3B35A4012B0ED265F3519C0,CILANDAK BARAT,29,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001E000000E3B4916A14B45A40FB81AC002D3E19C0A44952E90BB45A4067D0EA70343E19C0D0BA9EECF1B35A4067D0EA70343E19C055ADB54CDAB35A406A750F40483A19C039EA2C6CBEB35A40FE26D1CF403A19C02C5801A7CBB35A40B5A0826F4E3819C030749904A3B35A4012B0ED265F3519C095878F2698B35A409722DCFD603219C0E0C930B985B35A4081A350667A3119C0328265B38EB35A4048CAED48E12F19C042C18E7DA3B35A40324B62B1FA2E19C0E0C930B985B35A401931430A382C19C0DEBB640A9AB35A40F33BD874A92919C01D19D8DCB6B35A405AB87690232919C01650427ABDB35A4078AEC64BAB2619C001F58052D1B35A40E06171ACD62419C03EA5F61FCCB35A40AFC8C66D2D2119C0DC4CCAB1E4B35A4050C3EC75541E19C02273D3E6FAB35A401DBC29AD481D19C0BC5FDDC405B45A409C256CEA0B1B19C0A8041C9D19B45A4003A20A06861A19C061D046B917B45A40CCFFB32D9E1719C09C11222E5DB45A40D2D153822B1819C07FDFFEF48BB45A40A46524C9FB1819C087A8945785B45A409753CC957E1A19C007E0E10360B45A40C16B21F14E2719C0929B8EC641B45A4080ADE125B22B19C0D159D04228B45A409E2B88979F3119C05B07B1561EB45A40CEC432D6483519C0E3B4916A14B45A40FB81AC002D3E19C0,CILANDAK TIMUR,30,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000E0000003134F6FAA6B55A408C9490772C9118C0C3E8CF1D03B65A40D4E3D2926D9418C0C704687BDAB55A40EDC6E5F47E9818C0AA3313ECD2B55A40E64F21D1DD9B18C0CFDBC98CBFB55A40A6FFF98FA39D18C02D185E9DCFB55A402056FF73F0A118C0E544576397B55A40E50E84CCF4A218C0390B580C8CB55A406578C609B8A018C048AB4F806AB55A403D8DEC33619818C060C1DA5B64B55A40287C7926DD9418C0386C26B655B55A4048A9D526169118C09F1E4E2E81B55A40C46DF394C59218C09D10827F95B55A40B85B9B61489418C03134F6FAA6B55A408C9490772C9118C0,GUNUNG SAHARI UTARA,68,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000018000000BAA2D3B368B65A40C5F0EBE6CB0119C08A8489AB60B65A407BFC84FC760219C067EA9EB95FB65A4099E843F8C60519C077F93086F3B55A407385C0D8D50519C094CA8515FBB55A40EE12D201D40819C042E2B91D71B55A404E86C4830F0919C042E2B91D71B55A408B31C7F5350B19C00ED90E64DAB45A4014083D97620B19C0C2E96FCCCAB45A4036992062C60A19C045CEBA7DC7B45A4023BFB999F30519C0CD6DCFE2D1B45A405D063541EF0419C022429C3AB2B45A406DEA2CC9F90319C0D54431F4B6B45A404D905543470319C0E83058C3EDB45A40A831A870F50219C0C4966DD1ECB45A407BFC84FC760219C0ED1BB9747CB55A40313F2A57D30119C085FAF6A39BB55A402B367EBD940219C09747EC1C9CB55A4041B509557B0319C07EC2C6E8ECB55A40CA8B7FF6A70319C07EC2C6E8ECB55A404EC76188F80119C07F61F83E23B65A404EC76188F80119C03CE8EC0E2FB65A40D7D4E36ED60019C070C100CB44B65A4009DCA637E20119C0BAA2D3B368B65A40C5F0EBE6CB0119C0,DUREN TIGA,48,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002F00000091EFA349F7BA5A4008DBBDE5264C19C0C42986AFD6BA5A4002D2114CE84C19C01FB91CBBC4BA5A4022BED047385019C0F247D0B7DEBA5A408E0C0FB83F5019C0A9052F25F1BA5A402A2B04ACA15219C08C34DA95E9BA5A4051206F41305519C0E1FADA3EDEBA5A40A6B815D59F5519C02FF84585D9BA5A40A3DCE4C0DA5A19C0950B3CA7CEBA5A4045CD7909CA5D19C0A6B9FFC998BA5A40C9D14F56695D19C07BC519CE53BA5A4096CA8C8D5D5C19C0BA835B4A3ABA5A409CD338279C5B19C0E4E6DB9E34BA5A40E55987878E5D19C024521B203DBA5A40898128152F5F19C022A51D1B1BBA5A40D710230F606019C06BE7BEAD08BA5A40EFBC292CC06519C0A3DC6AC7F5B95A40728AF333AE6619C09966D75FDAB95A4064418FBB7F6919C0460F710F9BB95A404AF063CF0B6819C06E6425B5A9B95A40EF851DE70E6719C0C22A265E9EB95A40D906924F286619C03C380FFEB5B95A40CF995EEBBE6319C07FB11A2EAAB95A4092EE5B79986119C01DBABC698CB95A4022058AF9B45F19C0951AA80482B95A402DA9C9A2CF6019C050F49ECF6BB95A40EFC6BAEBF75F19C088887C3F8FB95A406C30FD28BB5D19C0748E89C16CB95A400219CBFD645C19C0ECFC400B4EB95A405DBA1D2B135C19C09D52D8BF30B95A400E2B2331E25A19C026911E7B71B95A4000235CBD9C5619C01652F5B05CB95A40EAA3D025B65519C0F2B70ABF5BB95A4030C697BB7D5419C007B2FD3C7EB95A4030FDA3002F5319C0ED8DA6B298B95A4014756CCF095319C024228422BCB95A400B3F45B0514F19C0B9E429F403BA5A40A667CB63EB4B19C0D8627C882DBA5A407429FC552E4C19C067CB265031BA5A404F6B9D05514819C099966E5D5BBA5A409F31A444334819C05DE6F88F60BA5A40AEE82047C44219C01E28B7137ABA5A4086859D27D34219C00EDBC19A79BA5A400B80E2B43A4819C069098AFC9DBA5A40FAD2F671E14719C04BC99A14E1BA5A40C08B7BCAE54819C0C7E44F63E4BA5A4031754D4AC94A19C091EFA349F7BA5A4008DBBDE5264C19C0,CILANGKAP,31,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
